ANTECO_SP,Negros_shrimp_farm,NSF_ANTECO_PR
0.017309993,0.300788039,0.016191745
0.002542293,0.033910049,0.002378058
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.01469926,0.001717545,0.013749668
0.199564184,0.097228492,0.186672075
0.385133515,0.258056772,0.360253382
0.499504213,0.432421557,0.467235583
0.636168545,0.460028103,0.595071219
0.689639654,0.499252333,0.645088024
0.735187501,0.503374203,0.687693421
0.716493877,0.577491854,0.670207429
0.635076759,0.387423352,0.594049964
0.448493041,0.211159147,0.4195198
0.246193788,0.169896291,0.230289345
0.026209982,0.003420959,0.024516782
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.001459494,0.004295434,0.001365209
0.108347434,0.199586948,0.101348047
0.187517968,0.430952699,0.175404061
0.282756471,0.614286688,0.26449003
0.232896093,0.74647178,0.217850698
0.201617471,0.800287322,0.188592717
0.244866757,0.814887024,0.229048042
0.332947555,0.765160583,0.311438704
0.238246043,0.651607144,0.222855034
0.215418051,0.483784634,0.201501761
0.12864755,0.276405481,0.120336749
0.029739064,0.071090331,0.027817882
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.001592389,0.000494408,0.001489519
0.045678932,0.134113456,0.042728013
0.0335888,0.325615738,0.031418919
0.201962386,0.439641057,0.18891535
0.673736239,0.421258976,0.63021199
0.799387608,0.542949459,0.747746116
0.799363722,0.506680771,0.747723773
0.457525568,0.505805433,0.427968814
0.049845396,0.536127124,0.046625317
0.035311479,0.413783087,0.033030311
0.018123901,0.269932338,0.016953073
0.002840946,0.088319898,0.002657417
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.002896566,0.003342147,0.002709444
0.061065986,0.072444154,0.057121043
0.318540133,0.191932243,0.297962021
0.366236429,0.226115065,0.342577073
0.366824013,0.249278784,0.343126698
0.352965659,0.190641075,0.330163613
0.500961392,0.213929291,0.468598627
0.276479545,0.197982582,0.258618603
0.540574827,0.150901553,0.505652981
0.316610834,0.135523616,0.296157357
0.117844861,0.074941395,0.110231928
0.061104244,0.026238226,0.057156829
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.012896192,0.000398845,0.012063081
0.218541056,0.102177935,0.204423016
0.42818185,0.170091151,0.400520739
0.598994691,0.287485483,0.560298845
0.717238454,0.319572005,0.670903905
0.772225751,0.326316479,0.72233895
0.78255472,0.275133503,0.732000654
0.725684483,0.269513151,0.67880431
0.627284107,0.242824935,0.586760728
0.45806853,0.188731246,0.428476699
0.247533575,0.100024223,0.23154258
0.024244698,0.016430032,0.022678459
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.001501521,0.003281621,0.001404521
0.151431571,0.11699693,0.141648892
0.391449444,0.402202106,0.366161295
0.558642922,0.652006669,0.522553854
0.573416498,0.754368428,0.536373037
0.755816016,0.818761158,0.706989306
0.699481793,0.510993491,0.654294348
0.553168198,0.558037556,0.517432803
0.404999566,0.317667183,0.37883606
0.316814648,0.150974851,0.296348005
0.175689627,0.075085371,0.164339845
0.00563708,0.007147704,0.005272917
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.013297714,0.005304197,0.012438664
0.221716026,0.187534795,0.207392878
0.424451013,0.397270175,0.397030919
0.58662579,0.559032961,0.548728991
0.670470708,0.691133639,0.627157417
0.687941339,0.767151392,0.643499423
0.697671596,0.760469049,0.652601092
0.604996037,0.687528477,0.565912496
0.55376045,0.602100652,0.517986796
0.338540187,0.437514451,0.316670045
0.153009549,0.238133689,0.14312493
0.008952757,0.059942457,0.008374397
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.015443234,0.002410482,0.014445581
0.22322384,0.098634511,0.208803286
0.42424196,0.129288169,0.396835371
0.577911754,0.325248196,0.540577893
0.685775031,0.479082089,0.641473061
0.746029846,0.623864277,0.697835336
0.769851964,0.723884725,0.720118513
0.727844114,0.769608576,0.680824426
0.617377858,0.577082891,0.577494435
0.452123993,0.381407146,0.422916188
0.249965827,0.225754942,0.233817706
0.026119018,0.051560009,0.024431695
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.016129731,0.002865121,0.015087729
0.245763332,0.18128873,0.229886698
0.469624183,0.369732837,0.439285842
0.657107572,0.5442023,0.614657557
0.766322498,0.560098361,0.716817055
0.799395642,0.561906447,0.747753631
0.799396348,0.618129888,0.747754291
0.772937377,0.677909729,0.723004604
0.656323475,0.550559309,0.613924114
0.488999414,0.454584969,0.457409408
0.266716691,0.272524007,0.249486441
0.025590381,0.081378702,0.023937209
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.013110463,0.000660297,0.01226351
0.203260781,0.122817306,0.190129867
0.3909162,0.265916902,0.365662498
0.487070929,0.472902559,0.455605506
0.538016307,0.532413954,0.503259745
0.620983269,0.528079213,0.580866932
0.615391125,0.55322779,0.575636048
0.658196914,0.50483939,0.615676527
0.605223872,0.507453343,0.566125613
0.414330608,0.356066671,0.387564305
0.210605077,0.210755821,0.196999712
0.033676908,0.055209423,0.031501336
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.001540391,0.000683927,0.001440879
0.068775691,0.04983652,0.06433269
0.11100343,0.114703515,0.103832462
0.205220181,0.190837167,0.191962687
0.201982363,0.233943684,0.188934036
0.22539954,0.265301361,0.210838433
0.326225056,0.270762322,0.305150488
0.19585441,0.259697184,0.183201957
0.2944556,0.23220478,0.275433381
0.247254929,0.157667104,0.231281935
0.137620635,0.090993071,0.128730161
0.007442723,0.024130698,0.006961913
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.013046246,0.000673226,0.012203442
0.19317102,0.114065193,0.180691918
0.391533559,0.288609606,0.366239976
0.54163187,0.433971944,0.506641738
0.54541436,0.493707744,0.510179874
0.567271893,0.612569307,0.530625382
0.728549063,0.593064676,0.681483834
0.660068291,0.491259474,0.61742701
0.447617853,0.385134211,0.418701151
0.347589462,0.293614416,0.325134725
0.216137521,0.168246756,0.202174752
0.0289566,0.039236053,0.027085965
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.018044471,0.007228358,0.016878775
0.248372229,0.19373797,0.232327056
0.477190845,0.403304994,0.446363688
0.647623662,0.581731956,0.60578632
0.767869031,0.706229863,0.718263681
0.799395479,0.765627744,0.747753478
0.799397542,0.788630054,0.747755408
0.763228617,0.720811738,0.713923043
0.653439244,0.605425308,0.611226208
0.487763446,0.456637646,0.456253285
0.267286849,0.265530485,0.250019766
0.026290426,0.06985162,0.024592029
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.012032914,0.009710171,0.011255572
0.232356931,0.18453744,0.217346367
0.423728639,0.359921144,0.396355211
0.611978698,0.513682682,0.572444069
0.659225892,0.627935552,0.616639031
0.72744984,0.702089904,0.680455623
0.647647873,0.714181564,0.605808968
0.574335765,0.626281088,0.537232919
0.451794834,0.52386585,0.422608293
0.279411222,0.441304695,0.261360889
0.155348199,0.251238842,0.145312501
0.008278224,0.059943637,0.00774344
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.019364559,0.00079487,0.018113583
0.245530259,0.012388847,0.229668681
0.468085901,0.035891945,0.437846935
0.643846601,0.25951281,0.602253262
0.756348826,0.66346968,0.707487696
0.796674538,0.813348433,0.745208314
0.790535361,0.682538609,0.739465736
0.735382928,0.485019649,0.687876223
0.633166352,0.479909451,0.592262972
0.45960692,0.447545569,0.429915708
0.253930037,0.130329451,0.237525822
0.023805551,0.003859487,0.022267681
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.009782178,0.007152475,0.009150236
0.177900666,0.1574109,0.166408049
0.30909102,0.348190996,0.289123333
0.244939608,0.484318907,0.229116186
0.269037929,0.748249195,0.251657725
0.284120958,0.56027584,0.26576637
0.416796816,0.480099514,0.389871192
0.439565066,0.361872891,0.411168584
0.367986288,0.311250665,0.344213889
0.312330494,0.500880318,0.292153533
0.281020808,0.121222903,0.262866493
0.062705083,0.032478602,0.058654252
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.002201329,0.005000776,0.00205912
0.126795065,0.163930366,0.118603937
0.276161352,0.393939489,0.258320965
0.319613787,0.524017114,0.298966316
0.352766215,0.548763806,0.329977053
0.445639752,0.643923367,0.416850837
0.663630057,0.663936841,0.620758681
0.476278581,0.57685534,0.445510358
0.487376392,0.591892055,0.455891236
0.425084034,0.460066902,0.397623045
0.209440251,0.22437105,0.195910135
0.054768996,0.055468354,0.051230847
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.014258102,0.007777286,0.01333701
0.137876333,0.167528949,0.12896934
0.338737379,0.383205008,0.316854498
0.2953167,0.535692471,0.276238853
0.316130301,0.639735171,0.295707867
0.298058188,0.68356285,0.278803237
0.368911906,0.666002889,0.345079711
0.371353196,0.638577492,0.347363291
0.592779678,0.568574897,0.55448533
0.536333898,0.404636744,0.501686022
0.225069336,0.230866214,0.21052956
0.019566059,0.067091096,0.018302066
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.021282245,0.010141404,0.019907384
0.222227135,0.200172551,0.207870969
0.441908263,0.39771112,0.413360408
0.580493507,0.570565181,0.542992862
0.684679663,0.702416549,0.640448455
0.729533635,0.746654765,0.682404802
0.735928278,0.754144809,0.688386342
0.689491293,0.71622926,0.644949247
0.613043993,0.596344242,0.573440544
0.42985362,0.44626861,0.40208451
0.22137529,0.263534695,0.207074155
0.0236081,0.072045783,0.022082986
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.024391934,0.005572304,0.022816183
0.255295556,0.152433196,0.238803127
0.474326374,0.303898777,0.443684266
0.631648753,0.476989039,0.590843411
0.740055805,0.634942444,0.692247226
0.796073383,0.670428074,0.744645994
0.795133542,0.667769817,0.743766868
0.735754023,0.635993425,0.688223344
0.627421069,0.472794814,0.586888842
0.460387814,0.380990843,0.430646155
0.255635328,0.213091888,0.239120949
0.024989718,0.081949624,0.023375349
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.003144958,0.010889132,0.002941789
0.124801614,0.187063465,0.116739266
0.212992883,0.37915156,0.199233262
0.290689396,0.54328895,0.271910478
0.545822639,0.66309873,0.510561778
0.458830207,0.747295735,0.429189171
0.440732824,0.734462175,0.412260903
0.530869162,0.686049395,0.496574315
0.486907639,0.59062532,0.455452764
0.264142184,0.454970337,0.247078251
0.203173979,0.266081011,0.190048672
0.049586363,0.075030161,0.046383019
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.003130852,0.010995415,0.002928595
0.10619602,0.203052145,0.099335617
0.182867281,0.412598669,0.171053813
0.356360091,0.576802909,0.333338759
0.441500092,0.690000079,0.412978605
0.459110319,0.762712837,0.429451187
0.381742856,0.765928437,0.357081765
0.319955866,0.732217337,0.299286296
0.254896587,0.623514037,0.238429931
0.242757041,0.481670088,0.227074616
0.145784707,0.281536388,0.136366823
0.019027274,0.075799771,0.017798087
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.024876438,0.013075252,0.023269388
0.245224361,0.182358429,0.229382544
0.448926807,0.367963026,0.419925544
0.599485538,0.526367075,0.560757983
0.703026567,0.613268738,0.657610125
0.769494604,0.661558829,0.719784239
0.759383645,0.682078788,0.710326461
0.734256726,0.691432758,0.686822774
0.644248257,0.569219537,0.602628972
0.479341031,0.441859679,0.448374969
0.267443163,0.270142324,0.250165983
0.034172842,0.073183249,0.031965231
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.040870132,0.001622659,0.038229868
0.308457782,0.123580572,0.288531003
0.522535665,0.271374455,0.488779173
0.731432534,0.379125344,0.684181029
0.799392819,0.4339958,0.74775099
0.799382125,0.494169924,0.747740987
0.799385545,0.525529226,0.747744186
0.792254359,0.505047542,0.741073684
0.66916037,0.405609865,0.625931728
0.509955703,0.300992783,0.477011893
0.266691801,0.191743911,0.249463159
0.024865834,0.04984234,0.023259468
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.027254683,0.014054686,0.025493995
0.251869802,0.219867952,0.235598681
0.470622218,0.441064037,0.440219403
0.636992921,0.632480804,0.59584234
0.745978275,0.74880077,0.697787096
0.794339402,0.819724842,0.743024031
0.793171183,0.819930109,0.74193128
0.736053243,0.775259075,0.688503234
0.623415467,0.673107303,0.583142007
0.467562048,0.496567074,0.437356924
0.254786985,0.285078634,0.23832741
0.030564404,0.078280994,0.028589903
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.030305148,0.00149723,0.028347395
0.272006791,0.101307789,0.254434794
0.493350705,0.192506521,0.461479599
0.664173941,0.284198315,0.62126743
0.777737172,0.372455584,0.727494327
0.799392168,0.375664892,0.747750381
0.799396565,0.414763287,0.747754494
0.791385903,0.349578585,0.740261332
0.671172453,0.329497998,0.627813829
0.493460741,0.211830134,0.461582527
0.270727097,0.124075836,0.25323777
0.030566599,0.030992652,0.028591957
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.029445235,0.001770708,0.027543034
0.253132586,0.08525066,0.236779888
0.463249408,0.208740526,0.433322886
0.627697001,0.313766572,0.587146948
0.751025938,0.380238457,0.702508673
0.799087844,0.362917581,0.747465717
0.798419376,0.44095865,0.746840432
0.745688066,0.327065458,0.697515635
0.634196252,0.269695349,0.593226339
0.466471023,0.179686305,0.43633638
0.255910418,0.067410009,0.239378268
0.030030681,0.004963096,0.02809066
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.058150216,0.021416518,0.054393635
0.252959172,0.204869486,0.236617676
0.457453586,0.447360225,0.427901482
0.618926997,0.622103903,0.578943498
0.732652216,0.725463425,0.685321918
0.777329001,0.726163905,0.727112524
0.784342062,0.650185999,0.733672532
0.740020791,0.473100487,0.692214474
0.624800013,0.388018183,0.584437109
0.466356046,0.314023484,0.436228832
0.263857865,0.203315507,0.246812299
0.033044678,0.058226518,0.030909948
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.056704565,0.007429759,0.053041375
0.219020286,0.097163923,0.204871287
0.393014842,0.231211001,0.367625565
0.534448787,0.207978335,0.499922692
0.642297407,0.209454874,0.600804149
0.717074349,0.214378967,0.670750402
0.736988524,0.29202156,0.689378095
0.676233687,0.202879595,0.632548101
0.585165082,0.294032554,0.547362647
0.435786404,0.166840056,0.407634028
0.23487813,0.156242656,0.219704693
0.027230482,0.029584352,0.025471357
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.061457363,0.010733008,0.057487136
0.257537701,0.229645697,0.240900426
0.466789623,0.347233604,0.436634398
0.625221918,0.507218714,0.584831759
0.718846004,0.531911926,0.672407605
0.751542842,0.606938469,0.702992185
0.747946496,0.420931019,0.699628168
0.69841677,0.662787814,0.653298127
0.586941079,0.464043277,0.549023912
0.41771782,0.175834008,0.390732698
0.224129318,0.180927637,0.209650269
0.0193367,0.004742356,0.018087524
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.062223749,0.018279256,0.058204013
0.259905869,0.231011763,0.243115608
0.468309339,0.417089917,0.438055939
0.634382071,0.560109633,0.593400153
0.743202343,0.639692177,0.695190493
0.791215665,0.723881317,0.740102091
0.788583643,0.734075233,0.737640101
0.732551951,0.643555825,0.68522813
0.624881224,0.5374012,0.584513074
0.46482797,0.426806186,0.434799471
0.255929717,0.241743151,0.23939632
0.032045028,0.073803168,0.029974877
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.066031922,0.0257563,0.061766173
0.21836281,0.271211919,0.204256285
0.233891902,0.513979966,0.218782177
0.362403372,0.570875573,0.338991637
0.334367251,0.73600129,0.312766686
0.134792942,0.736765211,0.126085141
0.354346297,0.635598095,0.331455059
0.333132695,0.55357567,0.311611884
0.279434782,0.303652875,0.261382927
0.035813356,0.117569085,0.033499766
0.100087447,0.019749408,0.093621666
0.030486338,0.004656631,0.028516881
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.024265863,0.022740243,0.022698256
0.08980764,0.246059882,0.084005948
0.174265452,0.499599951,0.163007675
0.221888164,0.602913072,0.207553897
0.29657696,0.713475579,0.277417698
0.302206588,0.450071437,0.282683644
0.343137743,0.524487945,0.320970593
0.278708037,0.478423292,0.260703131
0.226040622,0.428417131,0.2114381
0.166450896,0.260411191,0.155697949
0.079710307,0.153941403,0.074560916
0.003125866,0.040456151,0.002923931
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.061977389,0.017254223,0.057973568
0.187904303,0.207734033,0.175765438
0.271874688,0.394025476,0.254311225
0.447048265,0.557890749,0.418168358
0.580996841,0.677934372,0.54346368
0.318579924,0.757193154,0.297999242
0.243349727,0.77388407,0.227629015
0.407478042,0.736848576,0.381154423
0.353634155,0.629131767,0.330788923
0.277648877,0.465558273,0.259712394
0.074315517,0.270450881,0.069514637
0.003344265,0.070339151,0.003128221
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.082581828,0.024883378,0.077246933
0.257664702,0.250971784,0.241019222
0.338582611,0.476992447,0.316709729
0.53749772,0.659315564,0.502774659
0.634894089,0.786898779,0.593879095
0.388104711,0.820348247,0.363032635
0.443669685,0.82034615,0.415008039
0.608152509,0.8073338,0.568865056
0.565572058,0.698165698,0.529035358
0.445539189,0.526653087,0.41675677
0.250955855,0.299876787,0.234743776
0.040288099,0.080706876,0.037685435
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.06405013,0.021737095,0.059912407
0.237820446,0.213578187,0.222456932
0.423493746,0.395305319,0.396135493
0.580504473,0.516665225,0.54300312
0.679685851,0.644509546,0.63577725
0.735146082,0.696179608,0.687654677
0.739594869,0.691735548,0.691816066
0.689587215,0.738392672,0.645038973
0.573687382,0.610629357,0.536626422
0.42604092,0.436025932,0.398518116
0.230891066,0.248597127,0.215975199
0.028326337,0.066663652,0.026496419
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.067547615,0.019130485,0.06318395
0.265844923,0.20416725,0.248670991
0.474397651,0.381891347,0.443750938
0.637345884,0.546759365,0.596172501
0.737267116,0.683010489,0.68963869
0.771109971,0.756665697,0.721295251
0.775906076,0.76076109,0.725781521
0.711850042,0.696497603,0.665863592
0.599061842,0.59156069,0.560361658
0.426625003,0.436019116,0.399064466
0.226966566,0.235266756,0.212304227
0.020433521,0.062885677,0.019113488
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.066697494,0.021227307,0.062388748
0.256909756,0.194650271,0.240313048
0.454341682,0.409317531,0.424990611
0.578257605,0.531067261,0.540901403
0.665145485,0.642551507,0.62217621
0.720802771,0.717685272,0.674237962
0.715864167,0.671570023,0.669618399
0.679813096,0.65748703,0.635896275
0.573708716,0.574773563,0.536646377
0.39854681,0.390631611,0.372800161
0.218372351,0.217370974,0.204265209
0.023679341,0.058956044,0.022149624
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.076603492,0.026878541,0.071654806
0.290487645,0.220439346,0.27172176
0.509791219,0.36094958,0.476858035
0.667027229,0.508399724,0.623936392
0.783332519,0.642984588,0.732728207
0.799394611,0.755290167,0.747752666
0.799385165,0.73231984,0.747743831
0.781002541,0.68259471,0.730548748
0.656732786,0.548568238,0.614306983
0.48145262,0.445456452,0.450350147
0.26071434,0.265425885,0.24387185
0.032315199,0.074052662,0.030227595
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.058279869,0.020045298,0.054514913
0.213467445,0.205598357,0.199677167
0.368434033,0.419603988,0.344632709
0.577329653,0.556015027,0.540033397
0.651648047,0.632863289,0.609550725
0.655150045,0.72794263,0.612826489
0.643379313,0.725309802,0.601816162
0.597450329,0.7222106,0.558854251
0.444918382,0.580336765,0.416176069
0.301727168,0.409289742,0.282235195
0.146799625,0.215534889,0.137316176
0.002752821,0.05290408,0.002574985
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.031884123,0.055348287,0.029824367
0.109025844,0.253508034,0.101982631
0.181878067,0.471738589,0.170128504
0.23356334,0.643097053,0.218474841
0.266023793,0.762043555,0.248838306
0.278870812,0.819780419,0.26085539
0.264201654,0.818968523,0.247133879
0.236364433,0.769247588,0.22109498
0.190451341,0.670658771,0.178147934
0.113610901,0.506847502,0.106271487
0.063455679,0.287131049,0.059356358
0.003183334,0.075945398,0.002977687
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.032639086,0.057297885,0.030530558
0.104532516,0.256289163,0.097779577
0.175597993,0.469772423,0.164254131
0.235869922,0.638916721,0.220632414
0.25590632,0.746935271,0.239374435
0.281368396,0.8038335,0.263191627
0.281531062,0.805625333,0.263343785
0.241326081,0.759932416,0.225736098
0.210182806,0.638534498,0.19660472
0.136089655,0.480193104,0.127298084
0.071222403,0.268796418,0.066621342
0.003311464,0.069665332,0.003097539
